# codepoints	text	readings_display	readings_normalized	source
U+5176,U+308C,U+3067	其れで	それで	sorede	JMDICT
U+5176,U+308C,U+3068,U+3082	其れとも	それとも	soretomo	JMDICT
U+305D,U+308C,U+51E6,U+304B	それ処か	それどころか	soredokoroka	JMDICT
U+5176,U+308C,U+306A,U+308A	其れなり	それなり	sorenari	JMDICT
U+5176,U+308C,U+306B	其れに	それに	soreni	JMDICT
U+305D,U+308C,U+306B,U+52A0,U+3048,U+3066	それに加えて	それにくわえて	sorenikuwaete	JMDICT
U+305D,U+308C,U+7A0B	それ程	それほど	sorehodo	JMDICT
U+305D,U+308C,U+7B49	それ等	それら	sorera	JMDICT
U+305D,U+308C,U+4EE5,U+4E0A	それ以上	それいじょう	soreijou	JMDICT
U+305D,U+308C,U+4EE5,U+6765	それ以来	それいらい	soreirai	JMDICT
U+305D,U+308C,U+6545,U+306B	それ故に	それゆえに	soreyueni	JMDICT
U+9AD8,U+304C	高が	たかが	takaga	JMDICT
U+96C6,U+308A	集り	たかり	takari	JMDICT
U+305F,U+304F,U+3057,U+4E0A,U+3052,U+308B	たくし上げる	たくしあげる	takushiageru	JMDICT
U+8FBF,U+3005,U+3057,U+3044	辿々しい	たどたどしい	tadotadoshii	JMDICT
U+9C6E	鱮	タナゴ	tanago	JMDICT
U+5EA6,U+306B	度に	たびに	tabini	JMDICT
U+305F,U+3093,U+7624	たん瘤	たんこぶ	tankobu	JMDICT
U+3060,U+304B,U+3089,U+3068,U+8A00,U+3063,U+3066	だからと言って	だからといって	dakaratoitte	JMDICT
U+4E08	丈	だけ	dake	JMDICT
U+4E08,U+306B	丈に	だけに	dakeni	JMDICT
U+3060,U+307C,U+9BCA	だぼ鯊	だぼはぜ	dabohaze	JMDICT
U+3060,U+307E,U+3057,U+53D6,U+308B	だまし取る	だましとる	damashitoru	JMDICT
U+99C4,U+76EE,U+306B,U+306A,U+308B	駄目になる	だめになる	dameninaru	JMDICT
U+3060,U+3089,U+3057,U+7121,U+3044	だらし無い	だらしない	darashinai	JMDICT
U+6020,U+3044	怠い	だるい	darui	JMDICT
U+4E73,U+5207,U+308A,U+6728	乳切り木	ちぎりき	chigiriki	JMDICT
U+4E9B,U+3068	些と	ちっと	chitto	JMDICT
U+4E9B,U+3068,U+3082	些とも	ちっとも	chittomo	JMDICT
U+5C0F,U+3063,U+307D,U+3051	小っぽけ	ちっぽけ	chippoke	JMDICT
U+3061,U+3083,U+3093,U+3053,U+934B	ちゃんこ鍋	ちゃんこなべ	chankonabe	JMDICT
U+3061,U+3083,U+3093,U+3053,U+6599,U+7406	ちゃんこ料理	ちゃんこりょうり	chankoryouri	JMDICT
U+30C1,U+30E3,U+30F3,U+30D0,U+30E9,U+6620,U+753B	チャンバラ映画	ちゃんばらえいが	chanbaraeiga	JMDICT
U+3061,U+3087,U+3063,U+3068,U+4E00,U+676F	ちょっと一杯	ちょっといっぱい	chottoippai	JMDICT
U+3061,U+3087,U+3073,U+9AED	ちょび髭	ちょびひげ	chobihige	JMDICT
U+70B9	点	ちょぼ	chobo	JMDICT
U+70B9,U+3005	点々	ちょぼちょぼ	chobochobo	JMDICT
U+4E01,U+9AF7	丁髷	ちょんまげ	chonmage	JMDICT
U+3061,U+3093,U+3061,U+3093,U+9CF4,U+308B	ちんちん鳴る	ちんちんなる	chinchinnaru	JMDICT
U+30C1,U+30F3,U+30C9,U+30F3,U+5C4B	チンドン屋	ちんどんや	chindonya	JMDICT
U+3063,U+653E,U+3057	っ放し	っぱなし	ppanashi	JMDICT
U+5E8F,U+3067,U+306B	序でに	ついでに	tsuideni	JMDICT
U+63B4,U+307F,U+53D6,U+308B	掴み取る	つかみとる	tsukamitoru	JMDICT
U+3064,U+304F,U+3064,U+304F,U+6CD5,U+5E2B	つくつく法師	つくつくぼうし	tsukutsukuboushi	JMDICT
U+719F	熟	つくづく	tsukuzuku	JMDICT
U+8E91,U+8E85	躑躅	つつじ	tsutsuji	JMDICT
U+3064,U+306A,U+304E,U+5408,U+308F,U+305B,U+308B	つなぎ合わせる	つなぎあわせる	tsunagiawaseru	JMDICT
U+3064,U+306A,U+304E,U+76EE	つなぎ目	つなぎめ	tsunagime	JMDICT
U+8A70,U+3089,U+306A,U+3044	詰らない	つまらない	tsumaranai	JMDICT
U+7A81,U+3093,U+306E,U+3081,U+308B	突んのめる	つんのめる	tsunnomeru	JMDICT
U+624B,U+3053,U+305A,U+308B	手こずる	てこずる	tekozuru	JMDICT
U+8DC6,U+62F3,U+9053	跆拳道	テコンドー	tekondoo	JMDICT
U+5211,U+4E8B	刑事	でか	deka	JMDICT
U+51FA,U+6765,U+308B,U+3088,U+3046,U+306B,U+306A,U+308B	出来るようになる	できるようになる	dekiruyouninaru	JMDICT
U+3068,U+8A00,U+3046,U+306E,U+306F	と言うのは	というのは	toiunoha	JMDICT
U+3068,U+8A00,U+3046,U+3082,U+306E	と言うもの	というもの	toiumono	JMDICT
U+6240,U+304C	所が	ところが	tokoroga	JMDICT
U+9014,U+8F4D,U+3082,U+306A,U+3044	途轍もない	とてつもない	totetsumonai	JMDICT
U+8FDA,U+3082	迚も	とても	totemo	JMDICT
U+96A3,U+306E,U+829D,U+751F,U+306F,U+9752,U+3044	隣の芝生は青い	となりのしばふはあおい	tonarinoshibafuhaaoi	JMDICT
U+9CF6	鳶	とび	tobi	JMDICT
U+3068,U+3082,U+8A00,U+3046	とも言う	ともいう	tomoiu	JMDICT
U+3068,U+3084,U+304B,U+304F,U+8A00,U+3046	とやかく言う	とやかくいう	toyakakuiu	JMDICT
U+3068,U+308D,U+308D,U+828B	とろろ芋	とろろいも	tororoimo	JMDICT
U+98DB,U+3093,U+3060	飛んだ	とんだ	tonda	JMDICT
U+3068,U+3093,U+3067,U+3082,U+7121,U+3044	とんでも無い	とんでもない	tondemonai	JMDICT
U+3068,U+4EEE,U+5B9A,U+3057,U+3066	と仮定して	とかていして	tokateishite	JMDICT
U+3068,U+4EEE,U+5B9A,U+3057,U+3066,U+3082	と仮定しても	とかていしても	tokateishitemo	JMDICT
U+3068,U+5171,U+306B	と共に	とともに	totomoni	JMDICT
U+3068,U+3044,U+3046,U+8A33	という訳	というわけ	toiuwake	JMDICT
U+3068,U+8A00,U+3048,U+3070	と言えば	といえば	toieba	JMDICT
U+8A00,U+3048,U+308B	言える	いえる	ieru	JMDICT
U+3068,U+8A00,U+308F,U+308C,U+308B	と言われる	といわれる	toiwareru	JMDICT
U+3068,U+8003,U+3048,U+3089,U+308C,U+308B	と考えられる	とかんがえられる	tokangaerareru	JMDICT
U+3068,U+540C,U+3058,U+3088,U+3046,U+306B	と同じように	とおなじように	toonajiyouni	JMDICT
U+3068,U+6BD4,U+3079,U+3066	と比べて	とくらべて	tokurabete	JMDICT
U+5982,U+4F55	如何	どう	dou	JMDICT
U+3069,U+3046,U+8A00,U+3046	どう言う	どういう	douiu	JMDICT
U+3069,U+3046,U+3057,U+305F,U+3089,U+826F,U+3044	どうしたら良い	どうしたらいい	doushitaraii	JMDICT
U+3069,U+3046,U+305E,U+5B9C,U+3057,U+304F	どうぞ宜しく	どうぞよろしく	douzoyoroshiku	JMDICT
U+3069,U+3046,U+3063,U+3066,U+4E8B,U+306F,U+306A,U+3044	どうって事はない	どうってことはない	douttekotohanai	JMDICT
U+3069,U+3046,U+3068,U+3044,U+3046,U+4E8B,U+3082,U+306A,U+3044	どうという事もない	どうということもない	doutoiukotomonai	JMDICT
U+3069,U+3046,U+81F4,U+3057,U+307E,U+3057,U+3066	どう致しまして	どういたしまして	douitashimashite	JMDICT
U+4F55,U+51E6,U+5176,U+51E6	何処其処	どこそこ	dokosoko	JMDICT
U+4F55,U+51E6,U+3067,U+3082	何処でも	どこでも	dokodemo	JMDICT
U+4F55,U+65B9,U+3078	何方へ	どちらへ	dochirahe	JMDICT
U+4F55,U+65B9,U+3082	何方も	どちらも	dochiramo	JMDICT
U+3069,U+3061,U+3089,U+69D8	どちら様	どちらさま	dochirasama	JMDICT
U+4F55,U+65B9,U+4ED8,U+304B,U+305A	何方付かず	どっちつかず	docchitsukazu	JMDICT
U+4F55,U+65B9,U+3067,U+3082	何方でも	どなたでも	donatademo	JMDICT
U+3069,U+306E,U+69D8	どの様	どのよう	donoyou	JMDICT
U+3069,U+306E,U+4F4D	どの位	どのくらい	donokurai	JMDICT
U+3069,U+306E,U+5834,U+5408,U+306B,U+3082	どの場合にも	どのばあいにも	donobaainimo	JMDICT
U+97FF,U+3081,U+304D	響めき	どよめき	doyomeki	JMDICT
U+4F55,U+308C	何れ	どれ	dore	JMDICT
U+4F55,U+308C,U+3067,U+3082	何れでも	どれでも	doredemo	JMDICT
U+6CE5,U+3005	泥々	どろどろ	dorodoro	JMDICT
U+3069,U+3093,U+5E95	どん底	どんぞこ	donzoko	JMDICT
U+306A,U+3044,U+4EA4,U+305C,U+306B,U+3059,U+308B	ない交ぜにする	ないまぜにする	naimazenisuru	JMDICT
U+7B49,U+9591	等閑	なおざり	naozari	JMDICT
U+7121,U+3051,U+306A,U+3057	無けなし	なけなし	nakenashi	JMDICT
U+4F55,U+6545,U+306A,U+3089	何故なら	なぜなら	nazenara	JMDICT
U+4F55,U+6545,U+306A,U+3089,U+3070	何故ならば	なぜならば	nazenaraba	JMDICT
U+6196	憖	なまじ	namaji	JMDICT
U+6196,U+3044	憖い	なまじい	namajii	JMDICT
U+6196,U+3063,U+304B	憖っか	なまじっか	namajikka	JMDICT
U+4F55,U+3058,U+3083,U+305D,U+308A,U+3083	何じゃそりゃ	なんじゃそりゃ	nanjasorya	JMDICT
U+4F55,U+306B,U+3057,U+3066,U+3082	何にしても	なんにしても	nannishitemo	JMDICT
U+306B,U+3044,U+306B,U+3044,U+8749	にいにい蝉	にいにいぜみ	niiniizemi	JMDICT
U+306B,U+65BC,U+3044,U+3066	に於いて	において	nioite	JMDICT
U+306B,U+65BC,U+3051,U+308B	に於ける	における	niokeru	JMDICT
U+548C,U+3084,U+304B	和やか	にこやか	nikoyaka	JMDICT
U+306B,U+53D6,U+3063,U+3066	に取って	にとって	nitotte	JMDICT
U+306B,U+56E0,U+3063,U+3066	に因って	によって	niyotte	JMDICT
U+306B,U+3088,U+3063,U+3066,U+7570,U+306A,U+308B	によって異なる	によってことなる	niyottekotonaru	JMDICT
U+306B,U+4F9D,U+308B	に依る	による	niyoru	JMDICT
U+306B,U+4F9D,U+308B,U+3068	に依ると	によると	niyoruto	JMDICT
U+306B,U+62E0,U+308C,U+3070	に拠れば	によれば	niyoreba	JMDICT
U+306B,U+5FDC,U+3058,U+3066	に応じて	におうじて	nioujite	JMDICT
U+306B,U+52A0,U+3048	に加え	にくわえ	nikuwae	JMDICT
U+306B,U+52A0,U+3048,U+3066	に加えて	にくわえて	nikuwaete	JMDICT
U+306B,U+904E,U+304E,U+306A,U+3044	に過ぎない	にすぎない	nisuginai	JMDICT
U+306B,U+95A2,U+3057,U+3066	に関して	にかんして	nikanshite	JMDICT
U+306B,U+57FA,U+3065,U+3044,U+3066	に基づいて	にもとづいて	nimotozuite	JMDICT
U+306B,U+4F3C,U+3066	に似て	ににて	ninite	JMDICT
U+306B,U+5C31,U+3044,U+3066	に就いて	について	nitsuite	JMDICT
U+306B,U+7167,U+3089,U+3057,U+3066	に照らして	にてらして	niterashite	JMDICT
U+306B,U+5BFE,U+3057,U+3066	に対して	にたいして	nitaishite	JMDICT
U+306B,U+5BFE,U+3059,U+308B	に対する	にたいする	nitaisuru	JMDICT
U+306B,U+5F53,U+305F,U+3063,U+3066	に当たって	にあたって	niatatte	JMDICT
U+306B,U+53CD,U+3057,U+3066	に反して	にはんして	nihanshite	JMDICT
U+306B,U+6BD4,U+3079	に比べ	にくらべ	nikurabe	JMDICT
U+306B,U+4ED8,U+304D	に付き	につき	nitsuki	JMDICT
U+306D,U+3058,U+56DE,U+3057	ねじ回し	ねじまわし	nejimawashi	JMDICT
U+306E,U+5EA6,U+306B	の度に	のたびに	notabini	JMDICT
U+306E,U+3081,U+308A,U+8FBC,U+3080	のめり込む	のめりこむ	nomerikomu	JMDICT
U+306E,U+69D8,U+306B	の様に	のように	noyouni	JMDICT
U+9038,U+308B	逸る	はぐる	haguru	JMDICT
U+5C06,U+53C8	将又	はたまた	hatamata	JMDICT
U+306F,U+305F,U+8FF7,U+60D1	はた迷惑	はためいわく	hatameiwaku	JMDICT
U+306F,U+306B,U+304B,U+307F,U+5C4B	はにかみ屋	はにかみや	hanikamiya	JMDICT
U+542B,U+7F9E,U+3080	含羞む	はにかむ	hanikamu	JMDICT
U+8513,U+5EF6,U+308B	蔓延る	はびこる	habikoru	JMDICT
U+306F,U+3081,U+5012,U+3059	はめ倒す	はめたおす	hametaosu	JMDICT
U+534A,U+7247	半片	はんぺん	hanpen	JMDICT
U+8A31,U+308A	許り	ばかり	bakari	JMDICT
U+8A31,U+308A,U+306B	許りに	ばかりに	bakarini	JMDICT
U+30D0,U+30C4,U+FF11	バツ１	ばついち	batsuichi	JMDICT
U+7CDE	糞	ばば	baba	JMDICT
U+8594,U+8587,U+8594,U+8587	薔薇薔薇	バラバラ	barabara	JMDICT
U+3070,U+3089,U+8377	ばら荷	ばらに	barani	JMDICT
U+30D1,U+30A4,U+64E6,U+308A	パイ擦り	パイズリ	paizuri	JMDICT
U+5EF6,U+3044,U+3066,U+306F	延いては	ひいては	hiiteha	JMDICT
U+7287,U+3005	犇々	ひしひし	hishihishi	JMDICT
U+7287,U+3081,U+304D	犇めき	ひしめき	hishimeki	JMDICT
U+53EA,U+7BA1	只管	ひたすら	hitasura	JMDICT
U+76F4,U+5411,U+304D	直向き	ひたむき	hitamuki	JMDICT
U+5F15,U+3063,U+305F,U+304F,U+308A	引ったくり	ひったくり	hittakuri	JMDICT
U+7F45	罅	ひび	hibi	JMDICT
U+51B7,U+3093,U+3084,U+308A	冷んやり	ひんやり	hinyari	JMDICT
U+3072,U+5F31,U+3044	ひ弱い	ひよわい	hiyowai	JMDICT
U+30D4,U+30AB,U+30D4,U+30AB,U+5149,U+308B	ピカピカ光る	ピカピカひかる	pikapikahikaru	JMDICT
U+30D4,U+30AF,U+30D4,U+30AF,U+52D5,U+304F	ピクピク動く	ピクピクうごく	pikupikuugoku	JMDICT
U+30D4,U+30E8,U+30D4,U+30E8,U+9CF4,U+304F	ピヨピヨ鳴く	ピヨピヨなく	piyopiyonaku	JMDICT
U+5439,U+304B,U+3059	吹かす	ふかす	fukasu	JMDICT
U+88B1,U+7D17	袱紗	ふくさ	fukusa	JMDICT
U+81A8,U+3088,U+304B	膨よか	ふくよか	fukuyoka	JMDICT
U+5439,U+3063,U+5207,U+308C,U+308B	吹っ切れる	ふっきれる	fukkireru	JMDICT
U+592A,U+3005,U+3057,U+3044	太々しい	ふてぶてしい	futebuteshii	JMDICT
U+30D6,U+30C1,U+6492,U+3051,U+308B	ブチ撒ける	ぶちまける	buchimakeru	JMDICT
U+3076,U+3063,U+304D,U+3089,U+68D2	ぶっきら棒	ぶっきらぼう	bukkirabou	JMDICT
U+3076,U+3063,U+901A,U+3057	ぶっ通し	ぶっとおし	buttooshi	JMDICT
U+6253,U+3061,U+4ED8,U+3051,U+308B	打ち付ける	うちつける	uchitsukeru	JMDICT
U+3076,U+3089,U+4E0B,U+304C,U+308B	ぶら下がる	ぶらさがる	burasagaru	JMDICT
U+3076,U+3089,U+4E0B,U+3052,U+308B	ぶら下げる	ぶらさげる	burasageru	JMDICT
U+51F9,U+305F,U+308C,U+308B	凹たれる	へこたれる	hekotareru	JMDICT
U+8515	蔕	へた	heta	JMDICT
U+3078,U+3070,U+308A,U+4ED8,U+304F	へばり付く	へばりつく	hebaritsuku	JMDICT
U+30D8,U+30DC,U+533B,U+8005	ヘボ医者	へぼいしゃ	heboisha	JMDICT
U+53EF,U+304D	可き	べき	beki	JMDICT
U+30D9,U+30ED,U+30D9,U+30ED,U+8210,U+3081,U+308B	ベロベロ舐める	ベロベロなめる	beroberonameru	JMDICT
U+30DA,U+30C6,U+30F3,U+5E2B	ペテン師	ぺてんし	petenshi	JMDICT
U+7A42,U+7D2B,U+8607	穂紫蘇	ほじそ	hojiso	JMDICT
U+307B,U+305D,U+307C,U+305D,U+8A71,U+3059	ほそぼそ話す	ほそぼそはなす	hosobosohanasu	JMDICT
U+29E3D	𩸽	ほっけ	hokke	JMDICT
U+307B,U+3068,U+3093,U+3069,U+306E,U+4EBA	ほとんどの人	ほとんどのひと	hotondonohito	JMDICT
U+7A0B,U+3005	程々	ほどほど	hodohodo	JMDICT
U+4EC4,U+3005	仄々	ほのぼの	honobono	JMDICT
U+672C,U+306E	本の	ほんの	honno	JMDICT
U+60DA,U+3051	惚け	ぼけ	boke	JMDICT
U+307C,U+3063,U+624B,U+7E70,U+308A	ぼっ手繰り	ぼったくり	bottakuri	JMDICT
U+307C,U+308A,U+307C,U+308A,U+98DF,U+3079,U+308B	ぼりぼり食べる	ぼりぼりたべる	boriboritaberu	JMDICT
U+30DC,U+30ED,U+5E03	ボロ布	ぼろきれ	borokire	JMDICT
U+30DD,U+30BF,U+30DD,U+30BF,U+843D,U+3061,U+308B	ポタポタ落ちる	ポタポタおちる	potapotaochiru	JMDICT
U+30DD,U+30F3,U+5F15,U+304D	ポン引き	ポンびき	ponbiki	JMDICT
U+307E,U+304F,U+308A,U+4E0A,U+3052,U+308B	まくり上げる	まくりあげる	makuriageru	JMDICT
U+9593,U+8AA4,U+4ED8,U+304F	間誤付く	まごつく	magotsuku	JMDICT
U+307E,U+3058,U+307E,U+3058,U+3068,U+898B,U+308B	まじまじと見る	まじまじとみる	majimajitomiru	JMDICT
U+5148,U+305A,U+9697,U+3088,U+308A,U+59CB,U+3081,U+3088	先ず隗より始めよ	まずかいよりはじめよ	mazukaiyorihajimeyo	JMDICT
U+307E,U+3063,U+56DB,U+89D2	まっ四角	まっしかく	masshikaku	JMDICT
U+8FC4,U+306B	迄に	までに	madeni	JMDICT
U+5118,U+306A,U+3089,U+306C	儘ならぬ	ままならぬ	mamanaranu	JMDICT
U+5118,U+306A,U+3089,U+306A,U+3044	儘ならない	ままならない	mamanaranai	JMDICT
U+5FE0,U+5B9F	忠実	ちゅうじつ	chuujitsu	JMDICT
U+898B,U+3059,U+898B,U+3059	見す見す	みすみす	misumisu	JMDICT
U+30DF,U+30F3,U+30DF,U+30F3,U+8749	ミンミン蝉	ミンミンゼミ	minminzemi	JMDICT
U+307F,U+4F7F,U+3044	み使い	みつかい	mitsukai	JMDICT
U+5411,U+304D,U+306B,U+306A,U+308B	向きになる	ムキになる	mukininaru	JMDICT
U+5265,U+308C,U+308B	剥れる	むくれる	mukureru	JMDICT
U+9F2F,U+9F20	鼯鼠	むささび	musasabi	JMDICT
U+7121,U+99C4,U+306B,U+3059,U+308B	無駄にする	むだにする	mudanisuru	JMDICT
U+85FB,U+63BB,U+304F	藻掻く	もがく	mogaku	JMDICT
U+82E5,U+3057	若し	もし	moshi	JMDICT
U+82E5,U+3057,U+304B,U+3057,U+305F,U+3089	若しかしたら	もしかしたら	moshikashitara	JMDICT
U+82E5,U+3057,U+304B,U+3057,U+3066	若しかして	もしかして	moshikashite	JMDICT
U+82E5,U+3057,U+304B,U+3059,U+308B,U+3068	若しかすると	もしかすると	moshikasuruto	JMDICT
U+3082,U+3057,U+53EF,U+80FD,U+306A,U+3089,U+3070	もし可能ならば	もしかのうならば	moshikanounaraba	JMDICT
U+6369,U+308A	捩り	もじり	mojiri	JMDICT
U+6301,U+3066,U+6210,U+3057	持て成し	もてなし	motenashi	JMDICT
U+7269,U+306B,U+3059,U+308B	物にする	ものにする	mononisuru	JMDICT
U+9F2F,U+9F20	鼯鼠	ももんが	momonga	JMDICT
U+8AF8,U+306B	諸に	もろに	moroni	JMDICT
U+8EC8,U+3066	軈て	やがて	yagate	JMDICT
U+3084,U+3063,U+3066,U+6765,U+308B	やって来る	やってくる	yattekuru	JMDICT
U+6F38,U+3068	漸と	やっと	yatto	JMDICT
U+77E2,U+3063,U+5F35,U+308A	矢っ張り	やっぱり	yappari	JMDICT
U+9063,U+308A,U+69D8	遣り様	やりよう	yariyou	JMDICT
U+3084,U+308A,U+7E70,U+308A	やり繰り	やりくり	yarikuri	JMDICT
U+3084,U+308A,U+53D6,U+308A	やり取り	やりとり	yaritori	JMDICT
U+3084,U+308A,U+5207,U+308B	やり切る	やりきる	yarikiru	JMDICT
U+3084,U+308A,U+65B9	やり方	やりかた	yarikata	JMDICT
U+9063,U+308B	遣る	やる	yaru	JMDICT
U+67D4,U+3093,U+308F,U+308A	柔んわり	やんわり	yanwari	JMDICT
U+7E01	縁	ゆかり	yukari	JMDICT
U+63FA,U+3089,U+63FA,U+3089	揺ら揺ら	ゆらゆら	yurayura	JMDICT
U+7DE9,U+3005	緩々	ゆるゆる	yuruyuru	JMDICT
U+69D8,U+306B	様に	ように	youni	JMDICT
U+69D8,U+306B,U+3059,U+308B	様にする	ようにする	younisuru	JMDICT
U+69D8,U+306B,U+306A,U+308B	様になる	ようになる	youninaru	JMDICT
U+5BC4,U+8D8A,U+3059	寄越す	よこす	yokosu	JMDICT
U+7E26,U+3057,U+3093,U+3070	縦しんば	よしんば	yoshinba	JMDICT
U+6D8E	涎	よだれ	yodare	JMDICT
U+8E4C,U+8E09,U+3081,U+304F	蹌踉めく	よろめく	yoromeku	JMDICT
U+5217,U+8A18	列記	れっき	rekki	JMDICT
U+308D,U+3046,U+3051,U+3064,U+67D3,U+3081	ろうけつ染め	ろうけつぞめ	rouketsuzome	JMDICT
U+788C	碌	ろく	roku	JMDICT
U+30A2,U+30FC,U+30AF,U+706F	アーク灯	アークとう	aakutou	JMDICT
U+30A2,U+30A4,U+30CC,U+65CF	アイヌ族	アイヌぞく	ainuzoku	JMDICT
U+FF2F,U+FF35,U+FF34	ＯＵＴ	アウト	auto	JMDICT
U+30A2,U+30A6,U+30C8,U+30E9,U+30A4,U+30C8,U+53D6,U+5F15	アウトライト取引	アウトライトとりひき	autoraitotorihiki	JMDICT
U+30A2,U+30AD,U+30EC,U+30B9,U+8171	アキレス腱	アキレスけん	akiresuken	JMDICT
U+30A2,U+30AF,U+30EA,U+30EB,U+9178	アクリル酸	アクリルさん	akurirusan	JMDICT
U+4E9C,U+7D30,U+4E9C	亜細亜	アジア	ajia	JMDICT
U+30A2,U+30B8,U+30A2,U+592A,U+5E73,U+6D0B,U+5730,U+57DF	アジア太平洋地域	アジアたいへいようちいき	ajiataiheiyouchiiki	JMDICT
U+FF21,U+FF33,U+FF23,U+FF29,U+FF29	ＡＳＣＩＩ	アスキー	asukii	JMDICT
U+FF21,U+FF33,U+FF32,U+FF2F,U+FF23	ＡＳＲＯＣ	アスロック	asurokku	JMDICT
U+30A2,U+30C9,U+30AA,U+30F3,U+96FB,U+8A71	アドオン電話	アドオンでんわ	adoondenwa	JMDICT
U+30A2,U+30C9,U+30EC,U+30B9,U+5E33	アドレス帳	アドレスちょう	adoresuchou	JMDICT
U+30A2,U+30CA,U+30ED,U+30B0,U+30C7,U+30B8,U+30BF,U+30EB,U+5909,U+63DB,U+5668	アナログデジタル変換器	アナログデジタルへんかんき	anarogudejitaruhenkanki	JMDICT
U+30A2,U+30CA,U+30ED,U+30B0,U+8A08,U+7B97,U+6A5F	アナログ計算機	アナログけいさんき	anarogukeisanki	JMDICT
U+30A2,U+30D1,U+30FC,U+30C8,U+8352,U+3089,U+3057	アパート荒らし	アパートあらし	apaatoarashi	JMDICT
U+30A2,U+30D5,U+30EA,U+30AB,U+306E,U+89D2	アフリカの角	アフリカのつの	afurikanotsuno	JMDICT
U+30A2,U+30DF,U+30CE,U+9178	アミノ酸	アミノさん	aminosan	JMDICT
U+30A2,U+30E1,U+30FC,U+30D0,U+904B,U+52D5	アメーバ運動	アメーバうんどう	ameebaundou	JMDICT
U+FF21,U+FF2D,U+FF45,U+FF24,U+FF21,U+FF33	ＡＭｅＤＡＳ	アメダス	amedasu	JMDICT
U+30A2,U+30E1,U+30EA,U+30AB,U+4EBA	アメリカ人	アメリカじん	amerikajin	JMDICT
U+30A2,U+30E1,U+30EA,U+30AB,U+8C79	アメリカ豹	アメリカひょう	amerikahyou	JMDICT
U+30A2,U+30E9,U+30D3,U+30A2,U+6570,U+5B57	アラビア数字	アラビアすうじ	arabiasuuji	JMDICT
U+4E9C,U+723E,U+52A0,U+91CC	亜爾加里	アルカリ	arukari	JMDICT
U+30A2,U+30EB,U+30AB,U+30EA,U+6027	アルカリ性	アルカリせい	arukarisei	JMDICT
U+30A2,U+30EB,U+30AE,U+30F3,U+9178	アルギン酸	アルギンさん	aruginsan	JMDICT
U+30A2,U+30EB,U+30B3,U+30FC,U+30EB,U+4F9D,U+5B58,U+75C7	アルコール依存症	アルコールいぞんしょう	arukooruizonshou	JMDICT
U+30A2,U+30EB,U+30C4,U+30CF,U+30A4,U+30DE,U+30FC,U+75C5	アルツハイマー病	アルツハイマーびょう	arutsuhaimaabyou	JMDICT
U+7F8A,U+99F1,U+99DD	羊駱駝	アルパカ	arupaka	JMDICT
U+391	Α	アルファ	arufua	JMDICT
U+30A2,U+30EB,U+30D5,U+30A1,U+7DDA	アルファ線	アルファせん	arufuasen	JMDICT
U+30A2,U+30EB,U+4E2D	アル中	アルちゅう	aruchuu	JMDICT
U+FF06	＆	アンド	ando	JMDICT
U+5B89,U+6BCD,U+5C3C,U+4E9C	安母尼亜	アンモニア	anmonia	JMDICT
U+30A4,U+30AA,U+30F3,U+5316	イオン化	イオンか	ionka	JMDICT
U+6D3B,U+304D,U+304C,U+3044,U+3044	活きがいい	いきがいい	ikigaii	JMDICT
U+82F1,U+5409,U+5229	英吉利	イギリス	igirisu	JMDICT
U+4EE5,U+8272,U+5217	以色列	イスラエル	isuraeru	JMDICT
U+30A4,U+30B9,U+30E9,U+30E0,U+6559,U+5F92	イスラム教徒	イスラムきょうと	isuramukyouto	JMDICT
U+30A4,U+30B9,U+30E9,U+30E0,U+539F,U+7406,U+4E3B,U+7FA9	イスラム原理主義	イスラムげんりしゅぎ	isuramugenrishugi	JMDICT
U+4F0A,U+592A,U+5229	伊太利	イタリア	itaria	JMDICT
U+72AC,U+8584,U+8377	犬薄荷	いぬはっか	inuhakka	JMDICT
U+30A4,U+30CE,U+30B7,U+30F3,U+9178	イノシン酸	イノシンさん	inoshinsan	JMDICT
U+4F0A,U+62C9,U+4E45	伊拉久	イラク	iraku	JMDICT
U+4F0A,U+862D	伊蘭	イラン	iran	JMDICT
U+FF29,U+FF2E	ＩＮ	イン	in	JMDICT
U+82F1,U+862D	英蘭	イングランド	ingurando	JMDICT
U+30A4,U+30F3,U+30B9,U+30BF,U+30F3,U+30C8,U+98DF,U+54C1	インスタント食品	インスタントしょくひん	insutantoshokuhin	JMDICT
U+540B	吋	インチ	inchi	JMDICT
U+30A4,U+30F3,U+30C7,U+30A3,U+30A2,U+7D19	インディア紙	インディアかみ	indeiakami	JMDICT
U+30A4,U+30F3,U+30C7,U+30A3,U+30DA,U+30F3,U+30C7,U+30F3,U+30C8,U+30EA,U+30D3,U+30F3,U+30B0,U+904B,U+52D5	インディペンデントリビング運動	インディペンデントリビングうんどう	indeipendentoribinguundou	JMDICT
U+5370,U+5EA6	印度	インド	indo	JMDICT
U+5370,U+5EA6,U+652F,U+90A3	印度支那	インドシナ	indoshina	JMDICT
U+5370,U+5EA6,U+5C3C,U+897F,U+4E9C	印度尼西亜	インドネシア	indoneshia	JMDICT
U+30A4,U+30F3,U+30D5,U+30E9,U+958B,U+767A	インフラ開発	インフラかいはつ	infurakaihatsu	JMDICT
U+30A4,U+77ED,U+8ABF	イ短調	イたんちょう	itanchou	JMDICT
U+30A4,U+9577,U+8ABF	イ長調	イちょうちょう	ichouchou	JMDICT
